"","id","Date","Time","Competition","Gameweek","Team","Opponent","Venue","ForAgainst","Result","Yellow_Cards","Red_Cards","Season"
"4424",4424,"2023-12-03","13:30","Süper Lig","Matchweek 14","Kasimpasa","Gaziantep FK","Away","Against","L",5,0,2024
"4425",4425,"2023-12-09","16:00","Süper Lig","Matchweek 15","Kasimpasa","Samsunspor","Home","Against","W",1,0,2024
"4426",4426,"2023-12-20","20:00","Süper Lig","Matchweek 17","Kasimpasa","Antalyaspor","Home","Against","D",2,0,2024
"4427",4427,"2023-12-25","17:00","Süper Lig","Matchweek 18","Kasimpasa","Rizespor","Away","Against","D",1,0,2024
"4428",4428,"2024-01-05","20:00","Süper Lig","Matchweek 19","Kasimpasa","Beşiktaş","Home","Against","L",2,0,2024
"4429",4429,"2024-01-09","20:00","Süper Lig","Matchweek 16","Kasimpasa","Başakşehir","Away","Against","W",1,0,2024
"4430",4430,"2024-01-13","13:30","Süper Lig","Matchweek 20","Kasimpasa","Ankaragücü","Home","Against","W",1,0,2024
"4431",4431,"2024-01-20","13:30","Süper Lig","Matchweek 21","Kasimpasa","Hatayspor","Away","Against","L",2,0,2024
"4432",4432,"2024-01-23","20:00","Süper Lig","Matchweek 22","Kasimpasa","Pendikspor","Home","Against","W",2,0,2024
"4433",4433,"2024-01-29","20:00","Süper Lig","Matchweek 23","Kasimpasa","Trabzonspor","Home","Against","L",1,0,2024
"4434",4434,"2024-02-04","16:00","Süper Lig","Matchweek 24","Kasimpasa","Alanyaspor","Away","Against","L",4,0,2024
"4435",4435,"2024-02-09","20:00","Süper Lig","Matchweek 25","Kasimpasa","Adana Demirspor","Home","Against","L",5,0,2024
"4436",4436,"2024-02-16","20:00","Süper Lig","Matchweek 26","Kasimpasa","Fatih Karagümrük","Away","Against","D",2,0,2024
"4437",4437,"2024-02-24","19:00","Süper Lig","Matchweek 27","Kasimpasa","Fenerbahçe","Home","Against","W",2,0,2024
"4438",4438,"2024-03-01","20:00","Süper Lig","Matchweek 28","Kasimpasa","Sivasspor","Away","Against","D",1,0,2024
"4439",4439,"2024-03-10","16:00","Süper Lig","Matchweek 29","Kasimpasa","İstanbulspor","Home","Against","L",2,0,2024
"4440",4440,"2024-03-17","16:00","Süper Lig","Matchweek 30","Kasimpasa","Galatasaray","Away","Against","W",1,0,2024
"4441",4441,"2024-04-03","20:30","Süper Lig","Matchweek 31","Kasimpasa","Kayserispor","Home","Against","L",3,1,2024
"4442",4442,"2024-04-13","13:30","Süper Lig","Matchweek 32","Kasimpasa","Konyaspor","Away","Against","W",4,0,2024
"4443",4443,"2024-04-21","19:00","Süper Lig","Matchweek 33","Kasimpasa","Gaziantep FK","Home","Against","W",0,0,2024
"4444",4444,"2024-04-27","16:00","Süper Lig","Matchweek 34","Kasimpasa","Samsunspor","Away","Against","L",3,0,2024
"4445",4445,"2024-05-05","16:00","Süper Lig","Matchweek 35","Kasimpasa","Başakşehir","Home","Against","W",2,0,2024
"4446",4446,"2024-05-12","19:00","Süper Lig","Matchweek 36","Kasimpasa","Antalyaspor","Away","Against","L",1,1,2024
"4447",4447,"2024-05-18","19:00","Süper Lig","Matchweek 37","Kasimpasa","Rizespor","Home","Against","D",3,0,2024
"4448",4448,"2024-05-26","19:00","Süper Lig","Matchweek 38","Kasimpasa","Beşiktaş","Away","Against","L",2,0,2024
"4449",4449,"2023-07-27","21:00","Conf Lg","Second qualifying round","Besiktas","KF Tirana","Home","For","W",0,0,2024
"4450",4450,"2023-08-03","20:00","Conf Lg","Second qualifying round","Besiktas","KF Tirana","Away","For","W",0,1,2024
"4451",4451,"2023-08-10","21:00","Conf Lg","Third qualifying round","Besiktas","Neftçi","Away","For","W",1,0,2024
"4452",4452,"2023-08-14","21:00","Süper Lig","Matchweek 1","Besiktas","Fatih Karagümrük","Away","For","W",1,0,2024
"4453",4453,"2023-08-17","21:00","Conf Lg","Third qualifying round","Besiktas","Neftçi","Home","For","W",0,0,2024
"4454",4454,"2023-08-20","21:45","Süper Lig","Matchweek 2","Besiktas","Pendikspor","Home","For","D",4,0,2024
"4455",4455,"2023-08-24","20:00","Conf Lg","Play-off round","Besiktas","Dynamo Kyiv","Away","For","W",3,0,2024
"4456",4456,"2023-08-31","21:00","Conf Lg","Play-off round","Besiktas","Dynamo Kyiv","Home","For","W",6,0,2024
"4457",4457,"2023-09-03","19:15","Süper Lig","Matchweek 4","Besiktas","Sivasspor","Home","For","W",2,0,2024
"4458",4458,"2023-09-17","20:00","Süper Lig","Matchweek 5","Besiktas","Trabzonspor","Away","For","L",1,0,2024
"4459",4459,"2023-09-21","21:00","Conf Lg","Group stage","Besiktas","Club Brugge","Away","For","D",1,0,2024
"4460",4460,"2023-09-24","17:00","Süper Lig","Matchweek 6","Besiktas","Kayserispor","Home","For","W",1,0,2024
"4461",4461,"2023-09-27","20:00","Süper Lig","Matchweek 3","Besiktas","Adana Demirspor","Away","For","L",1,0,2024
"4462",4462,"2023-10-01","19:00","Süper Lig","Matchweek 7","Besiktas","Konyaspor","Away","For","W",3,0,2024
"4463",4463,"2023-10-05","19:45","Conf Lg","Group stage","Besiktas","Lugano","Home","For","L",2,1,2024
"4464",4464,"2023-10-08","16:00","Süper Lig","Matchweek 8","Besiktas","İstanbulspor","Home","For","W",2,0,2024
"4465",4465,"2023-10-21","19:00","Süper Lig","Matchweek 9","Besiktas","Galatasaray","Away","For","L",5,1,2024
"4466",4466,"2023-10-26","21:00","Conf Lg","Group stage","Besiktas","Bodø/Glimt","Away","For","L",2,0,2024
"4467",4467,"2023-10-30","20:00","Süper Lig","Matchweek 10","Besiktas","Gaziantep FK","Home","For","W",2,1,2024
"4468",4468,"2023-11-05","19:00","Süper Lig","Matchweek 11","Besiktas","Antalyaspor","Away","For","L",3,0,2024
"4469",4469,"2023-11-09","20:45","Conf Lg","Group stage","Besiktas","Bodø/Glimt","Home","For","L",4,1,2024
"4470",4470,"2023-11-12","16:00","Süper Lig","Matchweek 12","Besiktas","Başakşehir","Home","For","W",2,0,2024
"4471",4471,"2023-11-26","16:00","Süper Lig","Matchweek 13","Besiktas","Samsunspor","Away","For","W",1,0,2024
"4472",4472,"2023-11-30","20:45","Conf Lg","Group stage","Besiktas","Club Brugge","Home","For","L",1,0,2024
"4473",4473,"2023-12-03","19:00","Süper Lig","Matchweek 14","Besiktas","Ankaragücü","Away","For","D",2,0,2024
"4474",4474,"2023-12-09","19:00","Süper Lig","Matchweek 15","Besiktas","Fenerbahçe","Home","For","L",5,0,2024
"4475",4475,"2023-12-14","21:00","Conf Lg","Group stage","Besiktas","Lugano","Away","For","W",5,1,2024
"4476",4476,"2023-12-21","20:00","Süper Lig","Matchweek 17","Besiktas","Alanyaspor","Home","For","L",3,0,2024
"4477",4477,"2023-12-25","20:00","Süper Lig","Matchweek 18","Besiktas","Hatayspor","Away","For","W",1,0,2024
"4478",4478,"2024-01-05","20:00","Süper Lig","Matchweek 19","Besiktas","Kasımpaşa","Home","For","L",2,0,2024
"4479",4479,"2024-01-09","20:00","Süper Lig","Matchweek 16","Besiktas","Rizespor","Away","For","W",1,0,2024
"4480",4480,"2024-01-13","19:00","Süper Lig","Matchweek 20","Besiktas","Fatih Karagümrük","Home","For","W",3,0,2024
"4481",4481,"2024-01-20","19:00","Süper Lig","Matchweek 21","Besiktas","Pendikspor","Away","For","L",2,0,2024
"4482",4482,"2024-01-23","20:00","Süper Lig","Matchweek 22","Besiktas","Adana Demirspor","Home","For","D",4,0,2024
"4483",4483,"2024-01-28","16:00","Süper Lig","Matchweek 23","Besiktas","Sivasspor","Away","For","L",4,0,2024
"4484",4484,"2024-02-04","19:00","Süper Lig","Matchweek 24","Besiktas","Trabzonspor","Home","For","W",3,0,2024
"4485",4485,"2024-02-12","20:00","Süper Lig","Matchweek 25","Besiktas","Kayserispor","Away","For","D",0,0,2024
"4486",4486,"2024-02-19","20:00","Süper Lig","Matchweek 26","Besiktas","Konyaspor","Home","For","W",2,0,2024
"4487",4487,"2024-02-25","19:00","Süper Lig","Matchweek 27","Besiktas","İstanbulspor","Away","For","W",3,0,2024
"4488",4488,"2024-03-03","19:00","Süper Lig","Matchweek 28","Besiktas","Galatasaray","Home","For","L",2,1,2024
"4489",4489,"2024-03-11","20:30","Süper Lig","Matchweek 29","Besiktas","Gaziantep FK","Away","For","L",3,0,2024
"4490",4490,"2024-03-16","20:30","Süper Lig","Matchweek 30","Besiktas","Antalyaspor","Home","For","L",2,0,2024
"4491",4491,"2024-04-04","20:30","Süper Lig","Matchweek 31","Besiktas","Başakşehir","Away","For","D",3,0,2024
"4492",4492,"2024-04-13","19:00","Süper Lig","Matchweek 32","Besiktas","Samsunspor","Home","For","D",1,0,2024
"4493",4493,"2024-04-19","20:00","Süper Lig","Matchweek 33","Besiktas","Ankaragücü","Home","For","W",2,0,2024
"4494",4494,"2024-04-27","19:00","Süper Lig","Matchweek 34","Besiktas","Fenerbahçe","Away","For","L",3,1,2024
"4495",4495,"2024-05-03","20:00","Süper Lig","Matchweek 35","Besiktas","Rizespor","Home","For","W",2,0,2024
"4496",4496,"2024-05-12","19:00","Süper Lig","Matchweek 36","Besiktas","Alanyaspor","Away","For","D",3,0,2024
"4497",4497,"2024-05-18","19:00","Süper Lig","Matchweek 37","Besiktas","Hatayspor","Home","For","D",6,0,2024
"4498",4498,"2024-05-26","19:00","Süper Lig","Matchweek 38","Besiktas","Kasımpaşa","Away","For","L",2,0,2024
"4499",4499,"2023-07-27","21:00","Conf Lg","Second qualifying round","Besiktas","KF Tirana","Away","Against","L",2,0,2024
"4500",4500,"2023-08-03","20:00","Conf Lg","Second qualifying round","Besiktas","KF Tirana","Home","Against","L",1,0,2024
"4501",4501,"2023-08-10","21:00","Conf Lg","Third qualifying round","Besiktas","Neftçi","Home","Against","L",3,0,2024
"4502",4502,"2023-08-14","21:00","Süper Lig","Matchweek 1","Besiktas","Fatih Karagümrük","Home","Against","L",4,0,2024
"4503",4503,"2023-08-17","21:00","Conf Lg","Third qualifying round","Besiktas","Neftçi","Away","Against","L",0,0,2024
"4504",4504,"2023-08-20","21:45","Süper Lig","Matchweek 2","Besiktas","Pendikspor","Away","Against","D",5,0,2024
"4505",4505,"2023-08-24","20:00","Conf Lg","Play-off round","Besiktas","Dynamo Kyiv","Home","Against","L",1,0,2024
"4506",4506,"2023-08-31","21:00","Conf Lg","Play-off round","Besiktas","Dynamo Kyiv","Away","Against","L",3,0,2024
"4507",4507,"2023-09-03","19:15","Süper Lig","Matchweek 4","Besiktas","Sivasspor","Away","Against","L",4,0,2024
"4508",4508,"2023-09-17","20:00","Süper Lig","Matchweek 5","Besiktas","Trabzonspor","Home","Against","W",4,0,2024
"4509",4509,"2023-09-21","21:00","Conf Lg","Group stage","Besiktas","Club Brugge","Home","Against","D",6,0,2024
"4510",4510,"2023-09-24","17:00","Süper Lig","Matchweek 6","Besiktas","Kayserispor","Away","Against","L",0,0,2024
"4511",4511,"2023-09-27","20:00","Süper Lig","Matchweek 3","Besiktas","Adana Demirspor","Home","Against","W",2,0,2024
"4512",4512,"2023-10-01","19:00","Süper Lig","Matchweek 7","Besiktas","Konyaspor","Home","Against","L",2,1,2024
"4513",4513,"2023-10-05","19:45","Conf Lg","Group stage","Besiktas","Lugano","Away","Against","W",1,0,2024
"4514",4514,"2023-10-08","16:00","Süper Lig","Matchweek 8","Besiktas","İstanbulspor","Away","Against","L",2,0,2024
"4515",4515,"2023-10-21","19:00","Süper Lig","Matchweek 9","Besiktas","Galatasaray","Home","Against","W",3,0,2024
"4516",4516,"2023-10-26","21:00","Conf Lg","Group stage","Besiktas","Bodø/Glimt","Home","Against","W",1,0,2024
"4517",4517,"2023-10-30","20:00","Süper Lig","Matchweek 10","Besiktas","Gaziantep FK","Away","Against","L",5,1,2024
"4518",4518,"2023-11-05","19:00","Süper Lig","Matchweek 11","Besiktas","Antalyaspor","Home","Against","W",1,0,2024
"4519",4519,"2023-11-09","20:45","Conf Lg","Group stage","Besiktas","Bodø/Glimt","Away","Against","W",1,0,2024
"4520",4520,"2023-11-12","16:00","Süper Lig","Matchweek 12","Besiktas","Başakşehir","Away","Against","L",3,0,2024
"4521",4521,"2023-11-26","16:00","Süper Lig","Matchweek 13","Besiktas","Samsunspor","Home","Against","L",2,0,2024
"4522",4522,"2023-11-30","20:45","Conf Lg","Group stage","Besiktas","Club Brugge","Away","Against","W",1,0,2024
"4523",4523,"2023-12-03","19:00","Süper Lig","Matchweek 14","Besiktas","Ankaragücü","Home","Against","D",1,0,2024
"4524",4524,"2023-12-09","19:00","Süper Lig","Matchweek 15","Besiktas","Fenerbahçe","Away","Against","W",4,0,2024
"4525",4525,"2023-12-14","21:00","Conf Lg","Group stage","Besiktas","Lugano","Home","Against","L",2,1,2024
"4526",4526,"2023-12-21","20:00","Süper Lig","Matchweek 17","Besiktas","Alanyaspor","Away","Against","W",2,0,2024
"4527",4527,"2023-12-25","20:00","Süper Lig","Matchweek 18","Besiktas","Hatayspor","Home","Against","L",1,0,2024
"4528",4528,"2024-01-05","20:00","Süper Lig","Matchweek 19","Besiktas","Kasımpaşa","Away","Against","W",2,0,2024
"4529",4529,"2024-01-09","20:00","Süper Lig","Matchweek 16","Besiktas","Rizespor","Home","Against","L",3,0,2024
"4530",4530,"2024-01-13","19:00","Süper Lig","Matchweek 20","Besiktas","Fatih Karagümrük","Away","Against","L",0,0,2024
"4531",4531,"2024-01-20","19:00","Süper Lig","Matchweek 21","Besiktas","Pendikspor","Home","Against","W",1,0,2024
"4532",4532,"2024-01-23","20:00","Süper Lig","Matchweek 22","Besiktas","Adana Demirspor","Away","Against","D",3,1,2024
"4533",4533,"2024-01-28","16:00","Süper Lig","Matchweek 23","Besiktas","Sivasspor","Home","Against","W",6,0,2024
"4534",4534,"2024-02-04","19:00","Süper Lig","Matchweek 24","Besiktas","Trabzonspor","Away","Against","L",0,0,2024
"4535",4535,"2024-02-12","20:00","Süper Lig","Matchweek 25","Besiktas","Kayserispor","Home","Against","D",3,0,2024
"4536",4536,"2024-02-19","20:00","Süper Lig","Matchweek 26","Besiktas","Konyaspor","Away","Against","L",0,0,2024
"4537",4537,"2024-02-25","19:00","Süper Lig","Matchweek 27","Besiktas","İstanbulspor","Home","Against","L",1,0,2024
"4538",4538,"2024-03-03","19:00","Süper Lig","Matchweek 28","Besiktas","Galatasaray","Away","Against","W",0,0,2024
"4539",4539,"2024-03-11","20:30","Süper Lig","Matchweek 29","Besiktas","Gaziantep FK","Home","Against","W",3,0,2024
"4540",4540,"2024-03-16","20:30","Süper Lig","Matchweek 30","Besiktas","Antalyaspor","Away","Against","W",3,0,2024
"4541",4541,"2024-04-04","20:30","Süper Lig","Matchweek 31","Besiktas","Başakşehir","Home","Against","D",3,0,2024
"4542",4542,"2024-04-13","19:00","Süper Lig","Matchweek 32","Besiktas","Samsunspor","Away","Against","D",2,0,2024
"4543",4543,"2024-04-19","20:00","Süper Lig","Matchweek 33","Besiktas","Ankaragücü","Away","Against","L",2,0,2024
"4544",4544,"2024-04-27","19:00","Süper Lig","Matchweek 34","Besiktas","Fenerbahçe","Home","Against","W",1,0,2024
"4545",4545,"2024-05-03","20:00","Süper Lig","Matchweek 35","Besiktas","Rizespor","Away","Against","L",3,0,2024
"4546",4546,"2024-05-12","19:00","Süper Lig","Matchweek 36","Besiktas","Alanyaspor","Home","Against","D",1,0,2024
"4547",4547,"2024-05-18","19:00","Süper Lig","Matchweek 37","Besiktas","Hatayspor","Away","Against","D",3,0,2024
"4548",4548,"2024-05-26","19:00","Süper Lig","Matchweek 38","Besiktas","Kasımpaşa","Home","Against","W",1,0,2024
"4549",4549,"2023-08-13","19:15","Süper Lig","Matchweek 1","Sivasspor","Samsunspor","Home","For","D",2,0,2024
"4550",4550,"2023-08-20","21:45","Süper Lig","Matchweek 2","Sivasspor","Gaziantep FK","Away","For","W",4,0,2024
"4551",4551,"2023-08-26","21:45","Süper Lig","Matchweek 3","Sivasspor","Antalyaspor","Home","For","D",3,0,2024
"4552",4552,"2023-09-03","19:15","Süper Lig","Matchweek 4","Sivasspor","Beşiktaş","Away","For","L",4,0,2024
"4553",4553,"2023-09-18","20:00","Süper Lig","Matchweek 5","Sivasspor","Ankaragücü","Home","For","L",3,1,2024
"4554",4554,"2023-09-23","17:00","Süper Lig","Matchweek 6","Sivasspor","Rizespor","Away","For","D",3,0,2024
"4555",4555,"2023-09-30","13:30","Süper Lig","Matchweek 7","Sivasspor","Hatayspor","Home","For","D",3,0,2024
"4556",4556,"2023-10-07","13:30","Süper Lig","Matchweek 8","Sivasspor","Pendikspor","Away","For","W",2,0,2024
"4557",4557,"2023-10-22","13:30","Süper Lig","Matchweek 9","Sivasspor","Kasımpaşa","Home","For","L",0,0,2024
"4558",4558,"2023-10-28","16:00","Süper Lig","Matchweek 10","Sivasspor","Alanyaspor","Away","For","W",1,0,2024
"4559",4559,"2023-11-05","13:30","Süper Lig","Matchweek 11","Sivasspor","Adana Demirspor","Home","For","D",1,0,2024
"4560",4560,"2023-11-11","16:00","Süper Lig","Matchweek 12","Sivasspor","Fatih Karagümrük","Away","For","L",2,0,2024
"4561",4561,"2023-11-27","20:00","Süper Lig","Matchweek 13","Sivasspor","Trabzonspor","Home","For","D",1,0,2024
"4562",4562,"2023-12-04","20:00","Süper Lig","Matchweek 14","Sivasspor","Fenerbahçe","Away","For","L",1,0,2024
"4563",4563,"2023-12-11","20:00","Süper Lig","Matchweek 15","Sivasspor","Konyaspor","Away","For","W",4,0,2024
"4564",4564,"2023-12-19","17:00","Süper Lig","Matchweek 17","Sivasspor","Başakşehir","Away","For","L",2,0,2024
"4565",4565,"2023-12-23","13:30","Süper Lig","Matchweek 18","Sivasspor","İstanbulspor","Home","For","W",0,0,2024
"4566",4566,"2024-01-07","13:30","Süper Lig","Matchweek 19","Sivasspor","Kayserispor","Away","For","W",3,0,2024
"4567",4567,"2024-01-11","17:00","Süper Lig","Matchweek 16","Sivasspor","Galatasaray","Home","For","D",0,0,2024
"4568",4568,"2024-01-14","16:00","Süper Lig","Matchweek 20","Sivasspor","Samsunspor","Away","For","L",0,1,2024
"4569",4569,"2024-01-21","13:30","Süper Lig","Matchweek 21","Sivasspor","Gaziantep FK","Home","For","D",3,0,2024
"4570",4570,"2024-01-24","20:00","Süper Lig","Matchweek 22","Sivasspor","Antalyaspor","Away","For","L",1,0,2024
"4571",4571,"2024-01-28","16:00","Süper Lig","Matchweek 23","Sivasspor","Beşiktaş","Home","For","W",6,0,2024
"4572",4572,"2024-02-02","17:00","Süper Lig","Matchweek 24","Sivasspor","Ankaragücü","Away","For","D",2,0,2024
"4573",4573,"2024-02-11","13:30","Süper Lig","Matchweek 25","Sivasspor","Rizespor","Home","For","W",1,0,2024
"4574",4574,"2024-02-17","16:00","Süper Lig","Matchweek 26","Sivasspor","Hatayspor","Away","For","D",1,0,2024
"4575",4575,"2024-02-25","13:30","Süper Lig","Matchweek 27","Sivasspor","Pendikspor","Home","For","W",2,0,2024
"4576",4576,"2024-03-01","20:00","Süper Lig","Matchweek 28","Sivasspor","Kasımpaşa","Away","For","D",1,0,2024
"4577",4577,"2024-03-09","13:30","Süper Lig","Matchweek 29","Sivasspor","Alanyaspor","Home","For","L",3,0,2024
"4578",4578,"2024-03-16","20:30","Süper Lig","Matchweek 30","Sivasspor","Adana Demirspor","Away","For","L",2,0,2024
"4579",4579,"2024-04-03","17:00","Süper Lig","Matchweek 31","Sivasspor","Fatih Karagümrük","Home","For","W",1,0,2024
"4580",4580,"2024-04-12","20:00","Süper Lig","Matchweek 32","Sivasspor","Trabzonspor","Away","For","W",3,0,2024
"4581",4581,"2024-04-22","20:00","Süper Lig","Matchweek 33","Sivasspor","Fenerbahçe","Home","For","D",4,0,2024
"4582",4582,"2024-04-27","16:00","Süper Lig","Matchweek 34","Sivasspor","Konyaspor","Home","For","W",2,0,2024
"4583",4583,"2024-05-05","19:00","Süper Lig","Matchweek 35","Sivasspor","Galatasaray","Away","For","L",3,0,2024
"4584",4584,"2024-05-12","19:00","Süper Lig","Matchweek 36","Sivasspor","Başakşehir","Home","For","L",2,1,2024
"4585",4585,"2024-05-17","17:00","Süper Lig","Matchweek 37","Sivasspor","İstanbulspor","Away","For","W",1,0,2024
"4586",4586,"2024-05-25","19:00","Süper Lig","Matchweek 38","Sivasspor","Kayserispor","Home","For","W",1,0,2024
"4587",4587,"2023-08-13","19:15","Süper Lig","Matchweek 1","Sivasspor","Samsunspor","Away","Against","D",1,0,2024
"4588",4588,"2023-08-20","21:45","Süper Lig","Matchweek 2","Sivasspor","Gaziantep FK","Home","Against","L",5,0,2024
"4589",4589,"2023-08-26","21:45","Süper Lig","Matchweek 3","Sivasspor","Antalyaspor","Away","Against","D",3,0,2024
"4590",4590,"2023-09-03","19:15","Süper Lig","Matchweek 4","Sivasspor","Beşiktaş","Home","Against","W",2,0,2024
"4591",4591,"2023-09-18","20:00","Süper Lig","Matchweek 5","Sivasspor","Ankaragücü","Away","Against","W",2,0,2024
"4592",4592,"2023-09-23","17:00","Süper Lig","Matchweek 6","Sivasspor","Rizespor","Home","Against","D",7,0,2024
"4593",4593,"2023-09-30","13:30","Süper Lig","Matchweek 7","Sivasspor","Hatayspor","Away","Against","D",3,0,2024
"4594",4594,"2023-10-07","13:30","Süper Lig","Matchweek 8","Sivasspor","Pendikspor","Home","Against","L",4,0,2024
"4595",4595,"2023-10-22","13:30","Süper Lig","Matchweek 9","Sivasspor","Kasımpaşa","Away","Against","W",2,0,2024
"4596",4596,"2023-10-28","16:00","Süper Lig","Matchweek 10","Sivasspor","Alanyaspor","Home","Against","L",3,0,2024
"4597",4597,"2023-11-05","13:30","Süper Lig","Matchweek 11","Sivasspor","Adana Demirspor","Away","Against","D",3,0,2024
"4598",4598,"2023-11-11","16:00","Süper Lig","Matchweek 12","Sivasspor","Fatih Karagümrük","Home","Against","W",2,0,2024
"4599",4599,"2023-11-27","20:00","Süper Lig","Matchweek 13","Sivasspor","Trabzonspor","Away","Against","D",1,0,2024
"4600",4600,"2023-12-04","20:00","Süper Lig","Matchweek 14","Sivasspor","Fenerbahçe","Home","Against","W",1,0,2024
"4601",4601,"2023-12-11","20:00","Süper Lig","Matchweek 15","Sivasspor","Konyaspor","Home","Against","L",3,0,2024
"4602",4602,"2023-12-19","17:00","Süper Lig","Matchweek 17","Sivasspor","Başakşehir","Home","Against","W",1,0,2024
"4603",4603,"2023-12-23","13:30","Süper Lig","Matchweek 18","Sivasspor","İstanbulspor","Away","Against","L",2,0,2024
"4604",4604,"2024-01-07","13:30","Süper Lig","Matchweek 19","Sivasspor","Kayserispor","Home","Against","L",4,0,2024
"4605",4605,"2024-01-11","17:00","Süper Lig","Matchweek 16","Sivasspor","Galatasaray","Away","Against","D",2,1,2024
"4606",4606,"2024-01-14","16:00","Süper Lig","Matchweek 20","Sivasspor","Samsunspor","Home","Against","W",5,1,2024
"4607",4607,"2024-01-21","13:30","Süper Lig","Matchweek 21","Sivasspor","Gaziantep FK","Away","Against","D",4,1,2024
"4608",4608,"2024-01-24","20:00","Süper Lig","Matchweek 22","Sivasspor","Antalyaspor","Home","Against","W",2,0,2024
"4609",4609,"2024-01-28","16:00","Süper Lig","Matchweek 23","Sivasspor","Beşiktaş","Away","Against","L",4,0,2024
"4610",4610,"2024-02-02","17:00","Süper Lig","Matchweek 24","Sivasspor","Ankaragücü","Home","Against","D",2,0,2024
"4611",4611,"2024-02-11","13:30","Süper Lig","Matchweek 25","Sivasspor","Rizespor","Away","Against","L",1,0,2024
"4612",4612,"2024-02-17","16:00","Süper Lig","Matchweek 26","Sivasspor","Hatayspor","Home","Against","D",1,0,2024
"4613",4613,"2024-02-25","13:30","Süper Lig","Matchweek 27","Sivasspor","Pendikspor","Away","Against","L",4,0,2024
"4614",4614,"2024-03-01","20:00","Süper Lig","Matchweek 28","Sivasspor","Kasımpaşa","Home","Against","D",2,0,2024
"4615",4615,"2024-03-09","13:30","Süper Lig","Matchweek 29","Sivasspor","Alanyaspor","Away","Against","W",2,0,2024
"4616",4616,"2024-03-16","20:30","Süper Lig","Matchweek 30","Sivasspor","Adana Demirspor","Home","Against","W",3,1,2024
"4617",4617,"2024-04-03","17:00","Süper Lig","Matchweek 31","Sivasspor","Fatih Karagümrük","Away","Against","L",4,0,2024
"4618",4618,"2024-04-12","20:00","Süper Lig","Matchweek 32","Sivasspor","Trabzonspor","Home","Against","L",3,0,2024
"4619",4619,"2024-04-22","20:00","Süper Lig","Matchweek 33","Sivasspor","Fenerbahçe","Away","Against","D",1,0,2024
"4620",4620,"2024-04-27","16:00","Süper Lig","Matchweek 34","Sivasspor","Konyaspor","Away","Against","L",2,0,2024
"4621",4621,"2024-05-05","19:00","Süper Lig","Matchweek 35","Sivasspor","Galatasaray","Home","Against","W",0,0,2024
"4622",4622,"2024-05-12","19:00","Süper Lig","Matchweek 36","Sivasspor","Başakşehir","Away","Against","W",2,0,2024
"4623",4623,"2024-05-17","17:00","Süper Lig","Matchweek 37","Sivasspor","İstanbulspor","Home","Against","L",3,1,2024
"4624",4624,"2024-05-25","19:00","Süper Lig","Matchweek 38","Sivasspor","Kayserispor","Away","Against","L",3,0,2024
"4625",4625,"2023-08-14","21:00","Süper Lig","Matchweek 1","Alanyaspor","Başakşehir","Home","For","W",5,0,2024
"4626",4626,"2023-08-19","19:15","Süper Lig","Matchweek 2","Alanyaspor","Rizespor","Away","For","D",3,1,2024
"4627",4627,"2023-08-27","21:45","Süper Lig","Matchweek 3","Alanyaspor","Hatayspor","Home","For","D",4,0,2024
"4628",4628,"2023-09-02","19:15","Süper Lig","Matchweek 4","Alanyaspor","Pendikspor","Away","For","D",2,0,2024
"4629",4629,"2023-09-17","20:00","Süper Lig","Matchweek 5","Alanyaspor","Kasımpaşa","Home","For","D",0,0,2024
"4630",4630,"2023-09-24","20:00","Süper Lig","Matchweek 6","Alanyaspor","Fenerbahçe","Home","For","L",2,0,2024
"4631",4631,"2023-10-01","19:00","Süper Lig","Matchweek 7","Alanyaspor","Adana Demirspor","Away","For","L",3,0,2024
"4632",4632,"2023-10-06","20:00","Süper Lig","Matchweek 8","Alanyaspor","Fatih Karagümrük","Home","For","W",4,0,2024
"4633",4633,"2023-10-23","20:00","Süper Lig","Matchweek 9","Alanyaspor","Trabzonspor","Away","For","L",2,0,2024
"4634",4634,"2023-10-28","16:00","Süper Lig","Matchweek 10","Alanyaspor","Sivasspor","Home","For","L",3,0,2024
"4635",4635,"2023-11-06","20:00","Süper Lig","Matchweek 11","Alanyaspor","Kayserispor","Away","For","L",3,0,2024
"4636",4636,"2023-11-11","16:00","Süper Lig","Matchweek 12","Alanyaspor","Gaziantep FK","Home","For","L",3,0,2024
"4637",4637,"2023-11-25","19:00","Süper Lig","Matchweek 13","Alanyaspor","Galatasaray","Away","For","L",1,0,2024
"4638",4638,"2023-12-02","13:30","Süper Lig","Matchweek 14","Alanyaspor","Konyaspor","Home","For","D",2,0,2024
"4639",4639,"2023-12-10","13:30","Süper Lig","Matchweek 15","Alanyaspor","İstanbulspor","Away","For","W",2,0,2024
"4640",4640,"2023-12-21","20:00","Süper Lig","Matchweek 17","Alanyaspor","Beşiktaş","Away","For","W",2,0,2024
"4641",4641,"2023-12-25","17:00","Süper Lig","Matchweek 18","Alanyaspor","Samsunspor","Home","For","W",1,0,2024
"4642",4642,"2024-01-05","20:00","Süper Lig","Matchweek 19","Alanyaspor","Antalyaspor","Away","For","D",0,0,2024
"4643",4643,"2024-01-09","17:00","Süper Lig","Matchweek 16","Alanyaspor","Ankaragücü","Home","For","D",3,1,2024
"4644",4644,"2024-01-13","16:00","Süper Lig","Matchweek 20","Alanyaspor","Başakşehir","Away","For","L",1,0,2024
